id	contig
WP_060931454	BD_contigs_contig_38889
WP_060931454	BD_contigs_contig_38887
WP_060931462	BD_contigs_contig_67915
WP_060931466	BD_contigs_contig_7734
WP_060931492	BD_contigs_contig_3316
WP_060931493	BD_contigs_contig_3314
WP_060931493	BD_contigs_contig_11302
WP_060931493	BD_contigs_contig_3317
WP_060931496	BD_contigs_contig_17638
WP_060931501	BD_contigs_contig_76747
WP_060931508	BD_contigs_contig_7706
WP_060931508	BD_contigs_contig_50492
WP_060931510	BD_contigs_contig_52245
WP_060931511	BD_contigs_contig_60458
WP_060931517	BD_contigs_contig_4263
WP_060931526	BD_contigs_contig_96209
WP_060931531	BD_contigs_contig_29254
WP_060931531	BD_contigs_contig_7637
WP_060931531	BD_contigs_contig_29255
WP_060931535	BD_contigs_contig_38416
WP_060931538	BD_contigs_contig_26009
WP_060931538	BD_contigs_contig_28227
WP_060931541	BD_contigs_contig_29462
WP_060931541	BD_contigs_contig_31688
WP_060931541	BD_contigs_contig_44490
WP_060931544	BD_contigs_contig_36410
WP_060931546	BD_contigs_contig_21805
WP_060931546	BD_contigs_contig_21806
WP_060931555	BD_contigs_contig_35652
WP_060931557	BD_contigs_contig_37433
WP_060931562	BD_contigs_contig_25309
WP_060931562	BD_contigs_contig_47331
WP_060931562	BD_contigs_contig_26011
WP_060931562	BD_contigs_contig_42315
WP_060931566	BD_contigs_contig_25317
WP_060931569	BD_contigs_contig_28263
WP_060931571	BD_contigs_contig_18883
WP_060931573	BD_contigs_contig_111
WP_060931574	BD_contigs_contig_108
WP_060931574	BD_contigs_contig_110
WP_060931581	BD_contigs_contig_16252
WP_060931584	BD_contigs_contig_62873
WP_060931584	BD_contigs_contig_50331
WP_060931594	BD_contigs_contig_56739
WP_060931595	BD_contigs_contig_21425
WP_060931623	BD_contigs_contig_11447
WP_060931624	BD_contigs_contig_663
WP_060931624	BD_contigs_contig_43550
WP_060931656	BD_contigs_contig_38305
WP_060931657	BD_contigs_contig_88721
WP_060931660	BD_contigs_contig_100208
WP_060931685	BD_contigs_contig_50140
WP_060931687	BD_contigs_contig_12349
WP_060931695	BD_contigs_contig_16351
WP_060931697	BD_contigs_contig_15784
WP_060931698	BD_contigs_contig_20243
WP_060931701	BD_contigs_contig_19350
WP_060931705	BD_contigs_contig_32708
WP_060931705	BD_contigs_contig_32656
WP_060931705	BD_contigs_contig_32709
WP_060931707	BD_contigs_contig_55699
WP_060931707	BD_contigs_contig_28616
WP_060931707	BD_contigs_contig_97610
WP_060931707	BD_contigs_contig_28617
WP_060931710	BD_contigs_contig_10514
WP_060931712	BD_contigs_contig_50241
WP_060931715	BD_contigs_contig_50259
WP_060931715	BD_contigs_contig_1474
WP_060931753	BD_contigs_contig_37379
WP_060931755	BD_contigs_contig_59126
WP_060931761	BD_contigs_contig_51946
WP_060931761	BD_contigs_contig_58126
WP_060931761	BD_contigs_contig_58128
WP_060931761	BD_contigs_contig_58126
WP_060931768	BD_contigs_contig_486
WP_060931769	BD_contigs_contig_11754
WP_060931774	BD_contigs_contig_4621
WP_060931775	BD_contigs_contig_90945
WP_060931792	BD_contigs_contig_22275
WP_060931792	BD_contigs_contig_26088
WP_060931792	BD_contigs_contig_113888
WP_060931792	BD_contigs_contig_42913
WP_060931792	BD_contigs_contig_42948
WP_060931799	BD_contigs_contig_53047
WP_060931840	BD_contigs_contig_70757
WP_060931846	BD_contigs_contig_44420
WP_060931846	BD_contigs_contig_30648
WP_060931848	BD_contigs_contig_29964
WP_060931848	BD_contigs_contig_61495
WP_060931848	BD_contigs_contig_12470
WP_060931850	BD_contigs_contig_10608
WP_060931850	BD_contigs_contig_33262
WP_060931850	BD_contigs_contig_8525
WP_060931850	BD_contigs_contig_8535
WP_060931861	BD_contigs_contig_77048
WP_060931861	BD_contigs_contig_54574
WP_060931865	BD_contigs_contig_44084
WP_060931865	BD_contigs_contig_27633
WP_060931866	BD_contigs_contig_44051
WP_060931866	BD_contigs_contig_44050
WP_060931866	BD_contigs_contig_44053
WP_060931877	BD_contigs_contig_25080
WP_060931899	BD_contigs_contig_80598
WP_060931917	BD_contigs_contig_7301
WP_060931990	BD_contigs_contig_44650
WP_060931990	BD_contigs_contig_29546
WP_060931990	BD_contigs_contig_29541
WP_060932004	BD_contigs_contig_38338
WP_060932008	BD_contigs_contig_13147
WP_060932029	BD_contigs_contig_47069
WP_060932029	BD_contigs_contig_68381
WP_060932037	BD_contigs_contig_32188
WP_060932043	BD_contigs_contig_3737
WP_060932050	BD_contigs_contig_3738
WP_060932050	BD_contigs_contig_52337
WP_060932050	BD_contigs_contig_9957
WP_060932050	BD_contigs_contig_36257
WP_060932055	BD_contigs_contig_93141
WP_060932055	BD_contigs_contig_93141
WP_060932059	BD_contigs_contig_92549
WP_060932061	BD_contigs_contig_18310
WP_060932061	BD_contigs_contig_111215
WP_060932061	BD_contigs_contig_113764
WP_060932063	BD_contigs_contig_98185
WP_060932063	BD_contigs_contig_18317
WP_060932065	BD_contigs_contig_28699
WP_060932066	BD_contigs_contig_5794
WP_060932066	BD_contigs_contig_10384
WP_060932068	BD_contigs_contig_6919
WP_060932070	BD_contigs_contig_175
WP_060932071	BD_contigs_contig_84054
WP_060932074	BD_contigs_contig_31126
WP_060932089	BD_contigs_contig_41964
WP_060932093	BD_contigs_contig_33087
WP_060932093	BD_contigs_contig_90510
WP_060932093	BD_contigs_contig_84274
WP_060932096	BD_contigs_contig_8344
WP_060932111	BD_contigs_contig_796
WP_060932122	BD_contigs_contig_141
WP_060932125	BD_contigs_contig_60
WP_060932126	BD_contigs_contig_21280
WP_060932126	BD_contigs_contig_35756
WP_060932126	BD_contigs_contig_35759
WP_060932131	BD_contigs_contig_27747
WP_060932133	BD_contigs_contig_35803
WP_060932133	BD_contigs_contig_9069
WP_060932133	BD_contigs_contig_35805
WP_060932133	BD_contigs_contig_35804
WP_060932137	BD_contigs_contig_50662
WP_060932137	BD_contigs_contig_39088
WP_060932137	BD_contigs_contig_34551
WP_060932137	BD_contigs_contig_37177
WP_060932142	BD_contigs_contig_17061
WP_060932142	BD_contigs_contig_53956
WP_060932142	BD_contigs_contig_20212
WP_060932144	BD_contigs_contig_48086
WP_060932144	BD_contigs_contig_48088
WP_060932144	BD_contigs_contig_38933
WP_060932147	BD_contigs_contig_27309
WP_060932147	BD_contigs_contig_10176
WP_060932151	BD_contigs_contig_28015
WP_060932159	BD_contigs_contig_18345
WP_060932166	BD_contigs_contig_60146
WP_060932166	BD_contigs_contig_105677
WP_060932166	BD_contigs_contig_32429
WP_060932175	BD_contigs_contig_46562
WP_060932175	BD_contigs_contig_27062
WP_060932175	BD_contigs_contig_46566
WP_060932176	BD_contigs_contig_13151
WP_060932184	BD_contigs_contig_9852
WP_060932185	BD_contigs_contig_9873
WP_060932186	BD_contigs_contig_22970
WP_060932188	BD_contigs_contig_30150
WP_060932188	BD_contigs_contig_50786
WP_060932188	BD_contigs_contig_35350
WP_060932188	BD_contigs_contig_30200
WP_060932220	BD_contigs_contig_33780
WP_060932220	BD_contigs_contig_4286
WP_060932220	BD_contigs_contig_33796
WP_060932236	BD_contigs_contig_68867
WP_060932236	BD_contigs_contig_20611
WP_060932244	BD_contigs_contig_14275
WP_060932244	BD_contigs_contig_43107
WP_060932257	BD_contigs_contig_54611
WP_060932263	BD_contigs_contig_67206
WP_060932263	BD_contigs_contig_41310
WP_060932265	BD_contigs_contig_83550
WP_060932265	BD_contigs_contig_6751
WP_060932265	BD_contigs_contig_36895
WP_060932265	BD_contigs_contig_6762
WP_060932265	BD_contigs_contig_40246
WP_060932275	BD_contigs_contig_7549
WP_060932275	BD_contigs_contig_66977
WP_060932279	BD_contigs_contig_11289
WP_060932279	BD_contigs_contig_14451
WP_060932282	BD_contigs_contig_10724
WP_060932283	BD_contigs_contig_10675
WP_060932284	BD_contigs_contig_12990
WP_060932284	BD_contigs_contig_12992
WP_060932284	BD_contigs_contig_15313
WP_060932284	BD_contigs_contig_12991
WP_060932284	BD_contigs_contig_22318
WP_060932284	BD_contigs_contig_12991
WP_060932284	BD_contigs_contig_15313
WP_060932284	BD_contigs_contig_102722
WP_060932290	BD_contigs_contig_57759
WP_060932297	BD_contigs_contig_54636
WP_060932298	BD_contigs_contig_2022
WP_060932303	BD_contigs_contig_66689
WP_060932317	BD_contigs_contig_20769
WP_060932317	BD_contigs_contig_3387
WP_060932317	BD_contigs_contig_37668
WP_060932333	BD_contigs_contig_55603
WP_060932336	BD_contigs_contig_36927
WP_060932341	BD_contigs_contig_35635
WP_060932351	BD_contigs_contig_8057
WP_060932361	BD_contigs_contig_99662
WP_060932366	BD_contigs_contig_114135
WP_060932366	BD_contigs_contig_33454
WP_060932370	BD_contigs_contig_349
WP_060932777	BD_contigs_contig_939
WP_060932880	BD_contigs_contig_102247
WP_060933279	BD_contigs_contig_102077
WP_060933279	BD_contigs_contig_102077
WP_060933499	BD_contigs_contig_55108
WP_060933499	BD_contigs_contig_55108
WP_060933515	BD_contigs_contig_90239
WP_060933515	BD_contigs_contig_90239
WP_060933524	BD_contigs_contig_89887
WP_060933524	BD_contigs_contig_89887
WP_060933535	BD_contigs_contig_29875
WP_060933537	BD_contigs_contig_55729
WP_060933537	BD_contigs_contig_48876
WP_060933537	BD_contigs_contig_48875
WP_060933557	BD_contigs_contig_72280
WP_060933622	BD_contigs_contig_31162
WP_060933659	BD_contigs_contig_17860
WP_060933690	BD_contigs_contig_92085
WP_060933771	BD_contigs_contig_17697
WP_060934002	BD_contigs_contig_102091
WP_060934101	BD_contigs_contig_52668
WP_060934148	BD_contigs_contig_51702
WP_060934169	BD_contigs_contig_76454
WP_060934172	BD_contigs_contig_65437
WP_060934684	BD_contigs_contig_84331
WP_060934697	BD_contigs_contig_82010
WP_060934716	BD_contigs_contig_91843
WP_060934738	BD_contigs_contig_1617
WP_060934738	BD_contigs_contig_1617
WP_060934739	BD_contigs_contig_68765
WP_060934742	BD_contigs_contig_103591
WP_060934742	BD_contigs_contig_20682
WP_060934772	BD_contigs_contig_34559
WP_060934778	BD_contigs_contig_22993
WP_060934792	BD_contigs_contig_20284
WP_060934831	BD_contigs_contig_67697
WP_060934836	BD_contigs_contig_74037
WP_060934854	BD_contigs_contig_9846
WP_060934903	BD_contigs_contig_29941
WP_060934932	BD_contigs_contig_72311
WP_060934940	BD_contigs_contig_47688
WP_060934962	BD_contigs_contig_27901
WP_060935000	BD_contigs_contig_39098
WP_060935000	BD_contigs_contig_77742
WP_060935022	BD_contigs_contig_85391
WP_060935029	BD_contigs_contig_86737
WP_060935034	BD_contigs_contig_57154
WP_060935047	BD_contigs_contig_74742
WP_060935064	BD_contigs_contig_77178
WP_060935068	BD_contigs_contig_46249
WP_060935078	BD_contigs_contig_74679
WP_060935107	BD_contigs_contig_79721
WP_060935124	BD_contigs_contig_64788
WP_060935124	BD_contigs_contig_64787
WP_060935147	BD_contigs_contig_84888
WP_060935167	BD_contigs_contig_66827
WP_060935174	BD_contigs_contig_58883
WP_060935179	BD_contigs_contig_80535
WP_060935184	BD_contigs_contig_15794
WP_060935192	BD_contigs_contig_76687
WP_060935223	BD_contigs_contig_80992
WP_060935226	BD_contigs_contig_71397
WP_060935263	BD_contigs_contig_81066
WP_060935274	BD_contigs_contig_101427
WP_060935282	BD_contigs_contig_86885
WP_060935283	BD_contigs_contig_11074
WP_060935310	BD_contigs_contig_24296
WP_060935320	BD_contigs_contig_4599
WP_060935322	BD_contigs_contig_70143
WP_060935322	BD_contigs_contig_80126
WP_060935326	BD_contigs_contig_68328
WP_060935332	BD_contigs_contig_85687
WP_060935333	BD_contigs_contig_63562
WP_060935333	BD_contigs_contig_113304
WP_060935341	BD_contigs_contig_59485
WP_060935377	BD_contigs_contig_101938
WP_060935397	BD_contigs_contig_81160
WP_060935405	BD_contigs_contig_65061
WP_060935445	BD_contigs_contig_1549
WP_060935449	BD_contigs_contig_73167
WP_060935449	BD_contigs_contig_67688
WP_060935452	BD_contigs_contig_27060
WP_060935471	BD_contigs_contig_79177
WP_060935472	BD_contigs_contig_87541
WP_060935491	BD_contigs_contig_60988
WP_060935493	BD_contigs_contig_8880
WP_060935593	BD_contigs_contig_79626
WP_060935593	BD_contigs_contig_39410
WP_060935612	BD_contigs_contig_66276
WP_060935628	BD_contigs_contig_76837
WP_060935649	BD_contigs_contig_88750
WP_060935654	BD_contigs_contig_89215
WP_060935656	BD_contigs_contig_85603
WP_060935666	BD_contigs_contig_44298
WP_060935687	BD_contigs_contig_90185
WP_060935694	BD_contigs_contig_86577
WP_060935717	BD_contigs_contig_12081
WP_060935735	BD_contigs_contig_20022
WP_060935757	BD_contigs_contig_80192
WP_060935804	BD_contigs_contig_86669
WP_060935819	BD_contigs_contig_17907
WP_060935834	BD_contigs_contig_82292
WP_060935835	BD_contigs_contig_71887
WP_060935853	BD_contigs_contig_82625
WP_060935854	BD_contigs_contig_19319
WP_060935871	BD_contigs_contig_61150
WP_060935873	BD_contigs_contig_44141
WP_060935879	BD_contigs_contig_96826
WP_060935891	BD_contigs_contig_15018
WP_060935891	BD_contigs_contig_40535
WP_060935898	BD_contigs_contig_66070
WP_060935952	BD_contigs_contig_62689
WP_060935952	BD_contigs_contig_93806
WP_060935976	BD_contigs_contig_64955
WP_060936015	BD_contigs_contig_58539
WP_060936017	BD_contigs_contig_70920
WP_060936018	BD_contigs_contig_73018
WP_060936027	BD_contigs_contig_79041
WP_060936043	BD_contigs_contig_43499
WP_060936044	BD_contigs_contig_43502
WP_060936085	BD_contigs_contig_7361
WP_060936091	BD_contigs_contig_83708
WP_060936095	BD_contigs_contig_47415
WP_060936109	BD_contigs_contig_2353
WP_060936110	BD_contigs_contig_29753
WP_060936132	BD_contigs_contig_43440
WP_060936135	BD_contigs_contig_34032
WP_060936155	BD_contigs_contig_58399
WP_060936191	BD_contigs_contig_73662
WP_060936191	BD_contigs_contig_73663
WP_060936192	BD_contigs_contig_34400
WP_060940421	BD_contigs_contig_104809
WP_060940986	BD_contigs_contig_86972
WP_060941365	BD_contigs_contig_27409
WP_060941474	BD_contigs_contig_94857
WP_060941914	BD_contigs_contig_75651
WP_060955722	BD_contigs_contig_77409
WP_060955736	BD_contigs_contig_74278
WP_060956447	BD_contigs_contig_48414
WP_060956450	BD_contigs_contig_23451
WP_060956457	BD_contigs_contig_76088
WP_060956468	BD_contigs_contig_22661
WP_060956503	BD_contigs_contig_49897
WP_060956535	BD_contigs_contig_90847
WP_060956714	BD_contigs_contig_12902
WP_060956716	BD_contigs_contig_17250
WP_060956820	BD_contigs_contig_25430
WP_060956820	BD_contigs_contig_61525
WP_060956820	BD_contigs_contig_13102
WP_060956951	BD_contigs_contig_83970
WP_060957037	BD_contigs_contig_78136
WP_060957039	BD_contigs_contig_12241
WP_060957043	BD_contigs_contig_59452
WP_060957043	BD_contigs_contig_5145
WP_060957043	BD_contigs_contig_102100
WP_060957074	BD_contigs_contig_20881
WP_060957118	BD_contigs_contig_11852
WP_060957150	BD_contigs_contig_108819
WP_060957382	BD_contigs_contig_23420
WP_060957382	BD_contigs_contig_23420
WP_060957389	BD_contigs_contig_71518
WP_060957457	BD_contigs_contig_37108
WP_060957475	BD_contigs_contig_45820
WP_060957476	BD_contigs_contig_842
WP_060957546	BD_contigs_contig_9515
WP_060957597	BD_contigs_contig_110141
WP_060957607	BD_contigs_contig_24589
WP_060957647	BD_contigs_contig_70118
WP_060957711	BD_contigs_contig_14600
WP_060957723	BD_contigs_contig_2333
WP_060957723	BD_contigs_contig_77
WP_060957780	BD_contigs_contig_25102
WP_060957780	BD_contigs_contig_25103
WP_060957792	BD_contigs_contig_17187
WP_060957822	BD_contigs_contig_73562
WP_060957826	BD_contigs_contig_5039
WP_060957827	BD_contigs_contig_17281
WP_060957828	BD_contigs_contig_4005
WP_060957862	BD_contigs_contig_40880
WP_060957877	BD_contigs_contig_34563
WP_060957877	BD_contigs_contig_34060
WP_060957892	BD_contigs_contig_9653
WP_060957948	BD_contigs_contig_76517
WP_060957978	BD_contigs_contig_102562
WP_060958048	BD_contigs_contig_34361
WP_060958252	BD_contigs_contig_6613
WP_060958252	BD_contigs_contig_13404
WP_060970139	BD_contigs_contig_87691
WP_060970369	BD_contigs_contig_65794
WP_060970385	BD_contigs_contig_89866
WP_060970438	BD_contigs_contig_54333
WP_060970443	BD_contigs_contig_101294
WP_060970444	BD_contigs_contig_74746
WP_060970513	BD_contigs_contig_59734
WP_060970513	BD_contigs_contig_29212
WP_060970528	BD_contigs_contig_90322
WP_060970567	BD_contigs_contig_5888
WP_060970607	BD_contigs_contig_34748
WP_060970635	BD_contigs_contig_78909
WP_060970646	BD_contigs_contig_49249
WP_060970646	BD_contigs_contig_100003
WP_060970837	BD_contigs_contig_22673
WP_060970850	BD_contigs_contig_35524
WP_060970851	BD_contigs_contig_90969
WP_060970873	BD_contigs_contig_20673
WP_060970880	BD_contigs_contig_100078
WP_060970881	BD_contigs_contig_101185
WP_060970908	BD_contigs_contig_33388
WP_060970978	BD_contigs_contig_50123
WP_060970980	BD_contigs_contig_47820
WP_060971010	BD_contigs_contig_44435
WP_060971020	BD_contigs_contig_103852
WP_060971022	BD_contigs_contig_93771
WP_060971043	BD_contigs_contig_86465
WP_060971053	BD_contigs_contig_99494
WP_060971053	BD_contigs_contig_99494
WP_060971087	BD_contigs_contig_11849
WP_060971162	BD_contigs_contig_23356
WP_060971617	BD_contigs_contig_49188
WP_060971982	BD_contigs_contig_50002
WP_060972496	BD_contigs_contig_35504
WP_060972731	BD_contigs_contig_100631
WP_060972731	BD_contigs_contig_100631
WP_060972761	BD_contigs_contig_110065
WP_060972761	BD_contigs_contig_78897
WP_060972761	BD_contigs_contig_78897
WP_060973004	BD_contigs_contig_75095
WP_060973080	BD_contigs_contig_57932
WP_060974440	BD_contigs_contig_86298
WP_060974485	BD_contigs_contig_75987
WP_060974652	BD_contigs_contig_86290
WP_060974706	BD_contigs_contig_58157
WP_060974706	BD_contigs_contig_58157
WP_060974721	BD_contigs_contig_75685
WP_060974762	BD_contigs_contig_82005
WP_060974780	BD_contigs_contig_63612
WP_060974853	BD_contigs_contig_44163
WP_060975118	BD_contigs_contig_42996
WP_060975118	BD_contigs_contig_42996
WP_060975136	BD_contigs_contig_99456
WP_060975167	BD_contigs_contig_86168
WP_060975200	BD_contigs_contig_83063
WP_060975208	BD_contigs_contig_67711
WP_060975264	BD_contigs_contig_90548
WP_060975348	BD_contigs_contig_73621
WP_060975404	BD_contigs_contig_64173
WP_060975457	BD_contigs_contig_21309
WP_060975864	BD_contigs_contig_71268
WP_060976084	BD_contigs_contig_53835
WP_060976228	BD_contigs_contig_79189
WP_060976607	BD_contigs_contig_49795
WP_060976619	BD_contigs_contig_64260
WP_060976702	BD_contigs_contig_79548
WP_060976848	BD_contigs_contig_37566
WP_060976869	BD_contigs_contig_41241
WP_060976869	BD_contigs_contig_41241
WP_061087628	BD_contigs_contig_35518
WP_061087700	BD_contigs_contig_52224
WP_061087770	BD_contigs_contig_42553
WP_061087771	BD_contigs_contig_74129
WP_061087772	BD_contigs_contig_66717
WP_061088139	BD_contigs_contig_83599
WP_061156690	BD_contigs_contig_39517
WP_061156787	BD_contigs_contig_97146
WP_061156885	BD_contigs_contig_40323
WP_061156974	BD_contigs_contig_87708
WP_061204517	BD_contigs_contig_107785
